Transaction_ID,Date,Customer_Name,Product,Total_Items,Total_Cost,Payment_Method,City,Store_Type,Discount_Applied,Customer_Category,Season,Promotion
TXN00094456,2024-11-23 16:24:49,Michael Chandler,"Coffee, Soap, Canned Beans, Ground Beef, Chips",5,22.66,Mobile Payment,Jacksonville,Supermarket,Yes,VIP,Fall,None
TXN00094457,2024-12-05 18:01:13,Robert Cummings,"Pasta, Laundry Detergent, Energy Drink, Canned Beans, Oranges",5,68.45,Credit Card,Atlanta,Warehouse Club,No,Occasional,Winter,None
TXN00094458,2025-03-13 22:02:46,Mrs. Courtney Wong,"Peanut Butter, BBQ Sauce, Salsa, Vinegar, Onions, Potatoes, Coffee, Apples",8,86.91,Mobile Payment,Charlotte,Supermarket,No,Premium,Spring,None
TXN00094459,2024-11-18 11:53:20,Tyler Garcia,"Ground Beef, Energy Drink, Milk",3,58.52,Debit Card,Seattle,Warehouse Club,No,VIP,Fall,None
TXN00094460,2026-03-13 07:29:07,Jennifer Phillips,"Toilet Paper, Baby Formula, Milk, Shampoo",4,48.81,Debit Card,Dallas,Warehouse Club,No,Premium,Spring,None
TXN00094461,2025-02-19 18:48:11,Matthew Doyle,"Laundry Detergent, Toothpaste, Frozen Pizza, Chips, Chocolate, Soap",6,75.9,Debit Card,Columbus,Supermarket,Yes,New,Winter,None
TXN00094462,2025-02-09 16:08:07,Melanie Diaz,"Bacon, Onions, Chicken Breast, Tea, Beer",5,37.07,Cash,Seattle,Supermarket,Yes,Regular,Winter,Clearance
TXN00094463,2026-02-25 15:11:36,Christina Martin,Onions,1,14.28,Cash,Seattle,Supermarket,Yes,Occasional,Winter,BOGO
TXN00094464,2024-12-10 00:18:17,Dr. Daniel Sweeney,"Toothpaste, Butter, Diapers, Canned Beans, Soap, Vinegar",6,40.33,Debit Card,Denver,Warehouse Club,Yes,Regular,Winter,None
TXN00094465,2026-07-06 19:10:42,Nicole Stewart,"Paper Towels, Carrots, Canned Soup, Eggs, Apples, Onions, Cereal, Frozen Pizza, Bottled Water",9,89.27,Mobile Payment,Phoenix,Supermarket,Yes,Regular,Summer,Seasonal Offer
TXN00094466,2025-05-18 04:00:40,Brandon Smith,"Carrots, Salsa, Pet Food, Paper Towels, Salmon, Lettuce, Olive Oil, Ketchup, Laundry Detergent",9,124.48,Mobile Payment,Atlanta,Supermarket,No,VIP,Spring,None
TXN00094467,2024-11-17 18:15:55,Tracey Phillips,"Cookies, Chips, Vinegar, Bananas, Frozen Pizza, Laundry Detergent, Potatoes, Pasta, Soda",9,106.07,Debit Card,Los Angeles,Department Store,No,Occasional,Fall,None
TXN00094468,2025-11-20 07:46:37,Erica Johnson,"Soap, Tomatoes, Tortillas, Chocolate, Ground Beef, Baby Formula, Flour, Canned Beans, Apples",9,127.1,Mobile Payment,Charlotte,Online,No,Premium,Fall,Percentage Discount
TXN00094469,2026-01-01 09:15:03,Darryl Richardson,"Wine, Ketchup, Lettuce",3,42.12,Credit Card,Boston,Department Store,No,Regular,Winter,None
TXN00094470,2025-10-29 18:46:59,Kelli Mccoy,"Cheese, Flour",2,13.07,Debit Card,Phoenix,Convenience Store,Yes,Occasional,Fall,None
TXN00094471,2025-03-30 12:55:43,Stacy Macias,"Cooking Oil, Mayonnaise, Cheese, Wine",4,63.48,Credit Card,Philadelphia,Supermarket,No,VIP,Spring,None
TXN00094472,2026-03-27 08:20:48,Thomas Wells,"Oranges, Diapers, Milk, Soap, Bacon, Sugar, Eggs",7,80.25,Gift Card,Jacksonville,Convenience Store,Yes,Regular,Spring,None
TXN00094473,2025-06-12 05:38:55,Jeffrey Chavez,"Beer, Milk, Baby Formula, BBQ Sauce, Salmon, Shrimp, Cereal, Peanut Butter, Vinegar",9,68.93,Credit Card,Denver,Department Store,Yes,Regular,Summer,Percentage Discount
TXN00094474,2025-03-09 18:51:00,Ethan Adams,"Milk, Cooking Oil, Cheese, BBQ Sauce, Onions, Tea",6,82.3,Debit Card,Portland,Supermarket,Yes,Regular,Spring,Clearance
TXN00094475,2026-01-02 07:00:42,Paul Lawrence,"Chicken Breast, Tea, Canned Soup, Tortillas, Canned Beans",5,47.46,Credit Card,Nashville,Convenience Store,Yes,Regular,Winter,Loyalty Reward
TXN00094476,2025-11-13 16:45:42,Brent Stephens,"Yogurt, Toothpaste, Milk, Dish Soap, Tortillas, Ice Cream",6,83.94,Credit Card,Atlanta,Online,No,Premium,Fall,Seasonal Offer
TXN00094477,2026-09-03 07:14:28,Casey Garcia,Chocolate,1,11.22,Credit Card,Los Angeles,Department Store,No,Regular,Fall,None
TXN00094478,2025-01-11 12:32:26,Terry Rivera,"Rice, Flour, Energy Drink, Cooking Oil, Lettuce, Coffee",6,52.68,Credit Card,Philadelphia,Supermarket,No,Regular,Winter,None
TXN00094479,2026-02-16 20:36:47,Randy Robinson,"Beer, Sugar",2,33.45,Mobile Payment,Philadelphia,Warehouse Club,No,Premium,Winter,None
TXN00094480,2026-01-18 23:06:44,Joseph Smith,Olive Oil,1,21.43,Credit Card,Atlanta,Supermarket,No,New,Winter,None
TXN00094481,2026-08-26 03:54:28,Patrick Norris,"Vinegar, Peanut Butter, Chocolate, Yogurt, Oranges, Apples, Cooking Oil, Honey, Flour, Dish Soap",10,96.82,Credit Card,Phoenix,Online,No,Regular,Summer,None
TXN00094482,2025-04-23 07:46:42,Joshua Fowler,"Cheese, Coffee, Tea, Olive Oil",4,54.26,Credit Card,Columbus,Convenience Store,Yes,Regular,Spring,None
TXN00094483,2026-08-27 07:14:29,Lawrence Adkins,"Yogurt, Canned Soup, Orange Juice, Energy Drink, Pet Food",5,76.06,Credit Card,Austin,Warehouse Club,No,Occasional,Summer,None
TXN00094484,2026-01-14 12:42:34,Danielle Davis,Chips,1,3.36,Debit Card,Austin,Warehouse Club,No,Premium,Winter,None
TXN00094485,2025-12-26 19:01:55,Alison Livingston,"Toilet Paper, Peanut Butter, Butter",3,28.92,Credit Card,Jacksonville,Warehouse Club,Yes,Occasional,Winter,Percentage Discount
TXN00094486,2025-07-12 06:40:09,Mary Henry,"Tea, Chocolate, Honey, Sugar, Tortillas, Lettuce, Bacon, Laundry Detergent, Cookies",9,104.59,Cash,Austin,Supermarket,No,Regular,Summer,None
TXN00094487,2025-09-06 03:40:17,Shannon Rodriguez,"Baby Formula, Cheese, Apples, Chips, Onions, Bacon, Granola, Diapers, Milk",9,142.29,Debit Card,Phoenix,Supermarket,No,Premium,Fall,None
TXN00094488,2025-04-09 22:01:23,John Johnson,"Chocolate, Toothpaste, Bacon, Vinegar, Lettuce, Yogurt, Potatoes, Cooking Oil, Butter",9,136.31,Credit Card,Nashville,Convenience Store,No,Regular,Spring,None
TXN00094489,2025-02-11 23:32:05,Sherri Sullivan,"Bottled Water, Cheese",2,10.27,Mobile Payment,Jacksonville,Supermarket,Yes,VIP,Winter,Seasonal Offer
TXN00094490,2026-01-16 21:13:32,Amanda Smith,"Diapers, Soda, Cheese, Pasta, Canned Soup, Eggs, Toothpaste, Paper Towels, Onions, Milk",10,167.63,Mobile Payment,Phoenix,Convenience Store,No,New,Winter,None
TXN00094491,2025-12-10 23:43:01,Stacey Rodriguez,"Mustard, Ice Cream, Bottled Water, Energy Drink, Milk, Dish Soap, Apples, Salmon",8,73.31,Gift Card,Nashville,Convenience Store,Yes,Premium,Winter,None
TXN00094492,2025-07-09 18:01:49,Timothy Lucero,"Baby Formula, Bottled Water, Bacon, Wine, Salmon, Bananas, Sausages, Honey, Chicken Breast",9,96.42,Credit Card,Denver,Convenience Store,No,Regular,Summer,None
TXN00094493,2026-08-17 05:12:26,Jennifer Collins,"Ground Beef, Ice Cream, Sausages, Canned Beans, Honey, Salmon, Canned Soup",7,66.49,Credit Card,Houston,Supermarket,No,Regular,Summer,None
TXN00094494,2026-03-10 03:30:00,Brett Burns,"Tea, Diapers, Oranges, Milk, Toilet Paper, Apples, Granola, Baby Formula, Sugar, Rice",10,153.3,Debit Card,Jacksonville,Supermarket,No,Regular,Spring,None
TXN00094495,2025-07-23 14:32:23,Zachary Hicks,"Salmon, Bananas, Wine, Oranges, Ice Cream, Cheese",6,65.46,Debit Card,Portland,Warehouse Club,No,Occasional,Summer,Seasonal Offer
TXN00094496,2024-12-19 12:57:08,Richard Cooper,"Paper Towels, Cereal Bars, Chocolate, Flour, BBQ Sauce, Onions, Pasta, Laundry Detergent",8,107.26,Credit Card,Boston,Convenience Store,No,Premium,Winter,None
TXN00094497,2026-04-11 14:29:13,Bradley Hoffman,"Toilet Paper, Toothpaste, Pasta, Baby Formula, Onions, Rice, Bacon",7,76.15,Credit Card,Dallas,Department Store,Yes,Regular,Spring,None
TXN00094498,2026-08-01 17:33:06,Jerome Parker,"Cheese, Cereal, Tortillas, Salsa, Tomatoes, Cookies, Beer, Soap, Chocolate, Shrimp",10,138.43,Mobile Payment,Seattle,Supermarket,No,Occasional,Summer,None
TXN00094499,2024-10-06 00:51:43,Eric Reese,"Cereal Bars, Mayonnaise, Energy Drink, Rice, Lettuce, Carrots",6,101.34,Mobile Payment,Austin,Convenience Store,No,Regular,Fall,None
TXN00094500,2026-03-26 18:29:39,Stephanie Smith,"Olive Oil, Ground Beef, Diapers, Laundry Detergent, Apples, Cereal, Baby Formula, Mustard",8,59.2,Debit Card,Chicago,Department Store,Yes,New,Spring,None
TXN00094501,2025-04-16 14:46:44,Vanessa Moore,"Cookies, Soda, Energy Drink",3,34.61,Debit Card,Seattle,Supermarket,No,Regular,Spring,None
TXN00094502,2026-05-06 10:37:02,Kristin Phillips,"Cheese, Ground Beef, Dish Soap, Wine, Paper Towels",5,60.83,Credit Card,Seattle,Supermarket,No,Regular,Spring,None
TXN00094503,2026-06-20 08:03:28,Timothy Shannon,"Wine, Shrimp, Dish Soap, Canned Soup, Paper Towels, Soap, Apples, Beer, Vinegar",9,137.55,Cash,Jacksonville,Supermarket,No,New,Summer,None
TXN00094504,2024-10-07 14:05:48,Anne Obrien,"Tea, Cooking Oil, Salsa, Chicken Breast, Diapers, Onions",6,44.13,Credit Card,Phoenix,Warehouse Club,No,Regular,Fall,None
TXN00094505,2024-09-19 03:00:59,Mrs. Tonya Byrd,Tomatoes,1,21.36,Credit Card,Atlanta,Warehouse Club,No,Premium,Fall,None
TXN00094506,2026-09-04 07:52:24,John Garcia,"Milk, Beer, Chicken Breast, Bread",4,76.74,Cash,San Jose,Warehouse Club,No,Regular,Fall,None
TXN00094507,2025-11-18 20:43:24,Kimberly Sanchez,Salmon,1,18.87,Mobile Payment,Boston,Online,No,Regular,Fall,None
TXN00094508,2025-06-05 03:00:03,Jennifer Ortiz,"Onions, Orange Juice, Cereal, Bread, Cookies",5,47.79,Debit Card,Nashville,Warehouse Club,No,New,Summer,Percentage Discount
TXN00094509,2025-10-17 12:40:55,Tonya Campbell,Canned Soup,1,21.74,Debit Card,New York,Supermarket,No,Regular,Fall,None
TXN00094510,2024-11-09 14:53:08,Daniel Brewer,"Rice, Mayonnaise",2,38.4,Mobile Payment,Chicago,Warehouse Club,No,New,Fall,BOGO
TXN00094511,2026-04-07 16:41:19,Scott Foster,"Carrots, Potatoes, Diapers",3,36.04,Credit Card,Atlanta,Online,Yes,New,Spring,Clearance
TXN00094512,2026-01-15 22:00:42,Jason Smith,"Oranges, Yogurt, Potatoes",3,42.67,Credit Card,Columbus,Online,No,Premium,Winter,None
TXN00094513,2026-02-01 09:01:24,Billy Tate,"BBQ Sauce, Chicken Breast, Yogurt, Bacon, Vinegar",5,59.33,Debit Card,Atlanta,Department Store,No,VIP,Winter,None
TXN00094514,2024-12-29 08:17:33,William Hughes,"Baby Formula, Dish Soap, Energy Drink, Laundry Detergent, Ice Cream, Eggs",6,44.39,Credit Card,Atlanta,Convenience Store,No,Regular,Winter,None
TXN00094515,2024-10-08 07:51:45,Kelsey Griffith,Canned Beans,1,4.72,Mobile Payment,Houston,Supermarket,No,VIP,Fall,None
TXN00094516,2025-07-19 07:29:59,Pamela Hicks,"Jam, Canned Soup",2,20.25,Credit Card,Los Angeles,Warehouse Club,No,New,Summer,None
TXN00094517,2026-07-02 20:02:35,Elizabeth Ruiz,"Soda, Potatoes, Canned Soup, Salsa, Laundry Detergent, Shrimp, Salmon, Tea, Onions, Bacon",10,116.38,Credit Card,Nashville,Online,Yes,Occasional,Summer,Loyalty Reward
TXN00094518,2025-04-19 16:52:28,Maria Cooke,"Milk, Onions, Honey",3,50.15,Mobile Payment,Los Angeles,Supermarket,No,Regular,Spring,None
TXN00094519,2026-01-28 00:10:18,Samantha Walker,"Shampoo, Dish Soap, Energy Drink, Honey, Toothpaste, Butter, Flour, Rice, Cooking Oil, Olive Oil",10,132.16,Mobile Payment,Boston,Convenience Store,No,Regular,Winter,None
TXN00094520,2025-02-18 12:32:09,Ronald Juarez,"Canned Beans, Salsa, Tomatoes, Canned Soup, Frozen Pizza, Lettuce, Bananas, Cooking Oil, BBQ Sauce",9,96.04,Credit Card,Atlanta,Warehouse Club,Yes,Premium,Winter,BOGO
TXN00094521,2025-01-02 11:21:18,James Washington,"Frozen Pizza, Bananas, Rice, Tortillas, Ground Beef, Pasta, Cereal Bars, Milk",8,99.8,Debit Card,Boston,Supermarket,Yes,Regular,Winter,None
TXN00094522,2024-11-02 16:18:46,Tamara Riddle,"Cookies, Salsa, Orange Juice, Onions, Flour, Mustard, Bacon, Laundry Detergent",8,138.3,Credit Card,Denver,Supermarket,No,Regular,Fall,None
TXN00094523,2026-08-02 18:20:45,Ricky Reid,"Yogurt, Soap, Granola, Canned Soup, Chips, Potatoes, Ice Cream",7,76.09,Debit Card,San Diego,Supermarket,No,Occasional,Summer,None
TXN00094524,2025-12-15 02:23:07,Michael Soto,"Lettuce, Dish Soap, Cheese, Frozen Pizza, Bananas",5,95.33,Credit Card,Jacksonville,Convenience Store,No,Regular,Winter,None
TXN00094525,2025-09-15 01:45:21,William Howard,"Canned Beans, Cookies, Laundry Detergent, Dish Soap, Chips, Oranges, Cereal Bars, Tortillas, Lettuce, Salmon",10,165.01,Debit Card,Nashville,Convenience Store,No,Regular,Fall,Percentage Discount
TXN00094526,2025-07-24 17:52:58,Cynthia Freeman,"Paper Towels, Shrimp, Baby Formula, Lettuce, Toilet Paper, Salsa, Jam, Salmon, Mayonnaise",9,89.76,Mobile Payment,Chicago,Supermarket,Yes,Regular,Summer,None
TXN00094527,2024-09-21 15:42:29,Jack Jacobs,Paper Towels,1,24.26,Credit Card,Denver,Supermarket,No,Regular,Fall,None
TXN00094528,2024-10-26 22:32:08,Jacqueline Davis,"Mayonnaise, Paper Towels, Energy Drink, Cooking Oil, Tomatoes, Ground Beef, Wine, Apples, Salsa, Frozen Pizza",10,148.09,Mobile Payment,Austin,Online,No,Regular,Fall,None
TXN00094529,2025-10-12 03:54:23,Chelsea Powell,Toilet Paper,1,9.45,Credit Card,Jacksonville,Online,Yes,Regular,Fall,None
TXN00094530,2026-07-19 11:59:35,Christopher Gay,"Salsa, Apples, Ground Beef, Energy Drink, Coffee, Jam, Ketchup, Toothpaste",8,98.66,Debit Card,San Jose,Department Store,No,Regular,Summer,None
TXN00094531,2025-07-25 10:39:21,Patrick Adkins,"Toilet Paper, Canned Beans, Chocolate, Salsa, Paper Towels, Pet Food, Bottled Water, Mustard, Orange Juice, Soda",10,117.22,Cash,Houston,Convenience Store,No,New,Summer,Clearance
TXN00094532,2025-11-20 01:29:15,Sarah Shelton,"Vinegar, Bacon, Canned Soup, Wine, Mustard, Coffee, Canned Beans, Pasta, Cereal",9,107.23,Cash,San Diego,Warehouse Club,No,Regular,Fall,None
TXN00094533,2026-02-21 05:55:11,Mr. Joseph Bush,"Toothpaste, Tomatoes, Mayonnaise, Peanut Butter",4,47.07,Gift Card,Columbus,Warehouse Club,Yes,VIP,Winter,None
TXN00094534,2025-01-26 18:55:14,Adam Brooks,"Soda, Chocolate",2,47.37,Debit Card,Dallas,Department Store,No,New,Winter,None
TXN00094535,2024-12-19 10:15:50,Corey Johnson,"Sugar, Rice",2,27.41,Cash,San Diego,Supermarket,Yes,Occasional,Winter,None
TXN00094536,2024-11-04 08:33:51,Nancy Black,"Sausages, Butter, Canned Beans, Rice, Eggs, Cheese",6,109.1,Credit Card,Nashville,Supermarket,No,Regular,Fall,None
TXN00094537,2025-11-04 14:27:47,Meghan Rush,"Diapers, Eggs, Frozen Pizza, Pet Food, Salmon, Granola, Ketchup, Soda, Coffee",9,76.73,Mobile Payment,San Diego,Warehouse Club,Yes,Regular,Fall,Percentage Discount
TXN00094538,2026-01-09 02:14:50,Corey Roberts,"Granola, Cookies",2,14.03,Credit Card,Boston,Warehouse Club,Yes,New,Winter,None
TXN00094539,2026-03-21 13:01:39,Justin Potter,"Olive Oil, Vinegar, Tortillas, Ketchup, Ground Beef, Apples, Granola, Laundry Detergent, Tea",9,118.72,Gift Card,Phoenix,Warehouse Club,No,Occasional,Spring,Seasonal Offer
TXN00094540,2025-02-12 23:44:15,Donald Franklin,"Cooking Oil, Coffee",2,20.67,Debit Card,Seattle,Warehouse Club,No,Regular,Winter,Percentage Discount
TXN00094541,2025-12-16 06:19:50,Rodney Avila,"Mustard, Oranges, Wine, Mayonnaise, Chips, Butter",6,78.04,Debit Card,New York,Warehouse Club,No,Regular,Winter,None
TXN00094542,2026-04-15 12:46:54,Christina Smith,"Milk, Salsa, Olive Oil, Wine, Pet Food, Ketchup, Bacon, Oranges, Cheese",9,127.6,Credit Card,Charlotte,Supermarket,No,Regular,Spring,None
TXN00094543,2025-11-08 14:48:44,Ashley Lewis,"Chips, Cheese, Paper Towels, Carrots, Tortillas, Salsa, Coffee, Bananas, Milk, Chicken Breast",10,126.88,Mobile Payment,Phoenix,Warehouse Club,Yes,Regular,Fall,Percentage Discount
TXN00094544,2025-01-07 06:05:42,Jennifer Smith,"Bottled Water, Chicken Breast, Honey, Carrots, Coffee, Peanut Butter, Toilet Paper",7,75.49,Gift Card,San Diego,Warehouse Club,No,Occasional,Winter,None
TXN00094545,2025-10-28 07:20:43,Allison Chavez,"Bottled Water, Olive Oil, Diapers",3,47.91,Cash,Chicago,Department Store,No,Premium,Fall,None
TXN00094546,2025-10-26 13:00:10,Anna Poole,"Chicken Breast, Mayonnaise, Pet Food, Granola, Sugar, Cheese, Flour",7,87.82,Credit Card,Denver,Supermarket,No,VIP,Fall,None
TXN00094547,2025-02-19 14:25:36,Rachel Norton,"Jam, Onions, Cheese, Paper Towels, Bottled Water, Dish Soap, Beer, Potatoes",8,126.04,Credit Card,Seattle,Supermarket,No,Regular,Winter,None
TXN00094548,2025-06-11 06:13:50,Krista White,Bottled Water,1,8.76,Gift Card,Austin,Supermarket,No,Occasional,Summer,None
TXN00094549,2025-12-29 19:59:12,Karl Branch,"Tea, Toothpaste, Beer, Chicken Breast, Soda, Cookies, Shampoo, Ketchup, Frozen Pizza",9,131.19,Mobile Payment,Boston,Online,No,Regular,Winter,None
TXN00094550,2025-02-22 12:02:45,Courtney Nelson,"Bread, Bottled Water, Salsa, Yogurt, BBQ Sauce, Beer, Bacon, Rice, Eggs, Bananas",10,123.74,Credit Card,New York,Department Store,No,Premium,Winter,None
TXN00094551,2026-09-07 08:43:45,Laura Harris,"Lettuce, Wine, Paper Towels",3,49.14,Mobile Payment,Columbus,Warehouse Club,No,New,Fall,None
TXN00094552,2024-12-24 22:57:06,Ethan Adams,"Yogurt, Oranges, Shrimp, Flour, Milk, Sausages",6,67.01,Debit Card,Seattle,Online,Yes,Premium,Winter,Clearance
TXN00094553,2024-12-12 15:25:21,Ashley Bradford,"Butter, Beer, Soap",3,27.93,Mobile Payment,San Jose,Online,Yes,New,Winter,BOGO
TXN00094554,2025-09-20 12:56:17,Nicholas Calhoun,"Sugar, Bacon, BBQ Sauce, Coffee, Potatoes, Energy Drink, Shrimp, Granola, Canned Beans",9,109.01,Mobile Payment,San Jose,Department Store,No,Premium,Fall,None
TXN00094555,2026-07-13 13:43:51,Ashley Moreno,"Shrimp, Rice, Vinegar, Tomatoes, Mayonnaise, Bananas",6,87.66,Cash,San Diego,Supermarket,No,New,Summer,None
TXN00094556,2025-01-21 22:46:47,Timothy Hill,"Chocolate, Bananas, Bottled Water, Canned Beans",4,50.05,Credit Card,Phoenix,Online,Yes,Occasional,Winter,None
TXN00094557,2025-12-02 03:42:04,Jonathon Kim,Lettuce,1,13.49,Mobile Payment,Portland,Supermarket,No,Premium,Winter,None
TXN00094558,2026-01-08 22:41:22,Nicole Price,"Butter, Ground Beef, Apples, Toothpaste, Orange Juice, Olive Oil, Dish Soap, Soda",8,105.93,Credit Card,Portland,Warehouse Club,No,Regular,Winter,None
TXN00094559,2024-12-20 23:54:28,Abigail Shaffer,"Cereal Bars, Chicken Breast, Shrimp, Peanut Butter, Shampoo, Ketchup, Ice Cream",7,75.64,Debit Card,Seattle,Warehouse Club,Yes,New,Winter,BOGO
TXN00094560,2025-01-09 07:21:01,Lauren Hooper,"Butter, Cooking Oil, Frozen Pizza",3,15.32,Cash,New York,Department Store,Yes,Regular,Winter,Seasonal Offer
TXN00094561,2025-05-14 10:34:14,John Lee,"Ground Beef, BBQ Sauce, Toothpaste, Butter, Orange Juice, Lettuce, Shrimp, Honey, Onions",9,145.68,Mobile Payment,Philadelphia,Online,No,VIP,Spring,None
TXN00094562,2025-11-09 05:35:16,Michael Henry,Laundry Detergent,1,2.43,Mobile Payment,Philadelphia,Convenience Store,No,New,Fall,None
TXN00094563,2025-07-20 00:01:51,James Padilla,"Paper Towels, Baby Formula, Cheese, Pet Food, Toothpaste, Yogurt, Salsa",7,87.64,Debit Card,Boston,Department Store,No,New,Summer,BOGO
TXN00094564,2026-06-27 09:50:14,Carl Dean,"Tortillas, Lettuce, Cookies, Bananas, Pasta, Bottled Water, Orange Juice, Shrimp, Flour, Milk",10,110.9,Credit Card,Portland,Warehouse Club,No,Premium,Summer,None
TXN00094565,2024-10-25 09:10:39,Jacob Hill,"Ice Cream, Coffee, Shampoo, Ground Beef, Shrimp, Ketchup, Oranges, BBQ Sauce, Canned Soup, Canned Beans",10,95.59,Cash,Denver,Warehouse Club,Yes,Regular,Fall,BOGO
TXN00094566,2024-09-24 19:41:29,Natalie Watson,"Cereal, Coffee, Apples, Orange Juice, Olive Oil, Wine",6,81.95,Mobile Payment,San Diego,Supermarket,No,VIP,Fall,None
TXN00094567,2025-02-25 15:19:34,Deborah Garza,"Cooking Oil, Peanut Butter, Baby Formula, Milk, Vinegar, Dish Soap, Tomatoes, Paper Towels",8,117.58,Cash,Los Angeles,Online,No,Premium,Winter,None
TXN00094568,2024-12-29 02:00:51,Robert Price,"Tea, Paper Towels, Beer, Canned Beans, Lettuce, Apples, Canned Soup, Honey, Tomatoes",9,73.72,Credit Card,Charlotte,Online,Yes,Regular,Winter,Seasonal Offer
TXN00094569,2026-02-01 19:41:35,Jessica Smith,"Wine, Olive Oil, Bacon, Chicken Breast, Pet Food, Shrimp, Baby Formula, Rice, Ground Beef",9,109.68,Mobile Payment,New York,Department Store,No,Occasional,Winter,None
TXN00094570,2026-03-23 08:55:05,Carrie Rodriguez,"Eggs, Peanut Butter, Toothpaste, Jam",4,48.57,Credit Card,Los Angeles,Supermarket,Yes,New,Spring,None
TXN00094571,2025-06-10 18:46:21,Anthony Good,"Jam, Paper Towels, Cooking Oil",3,27.99,Mobile Payment,Houston,Department Store,Yes,New,Summer,None
TXN00094572,2024-10-03 02:24:13,Teresa Horton,"Eggs, Pet Food, Cereal, Honey",4,47.19,Debit Card,Philadelphia,Online,Yes,VIP,Fall,BOGO
TXN00094573,2026-05-08 21:50:17,Alexandra Holmes,"Salsa, Tortillas, Pasta, Shampoo, Canned Soup, Beer",6,38.56,Credit Card,Seattle,Online,Yes,Occasional,Spring,Clearance
TXN00094574,2025-05-14 13:36:21,Christine Green,"Laundry Detergent, Soap, Toilet Paper, Cheese, Orange Juice",5,67.33,Cash,Dallas,Supermarket,Yes,New,Spring,Clearance
TXN00094575,2025-03-27 14:15:04,Jeffery Richards,"Lettuce, BBQ Sauce, Ground Beef, Diapers, Orange Juice, Bacon, Honey, Paper Towels",8,103.37,Credit Card,Charlotte,Supermarket,Yes,Premium,Spring,None
TXN00094576,2026-01-18 07:38:11,Jennifer Parks,"Potatoes, Shrimp, Toilet Paper, Salsa, Granola",5,74.88,Credit Card,Phoenix,Supermarket,No,Regular,Winter,None
TXN00094577,2026-08-05 04:36:41,Beth Medina,"Wine, Cookies, Coffee, Energy Drink",4,74.2,Mobile Payment,Phoenix,Convenience Store,No,VIP,Summer,None
TXN00094578,2025-10-06 04:40:43,Brian Ibarra,"Soda, Chips",2,17.51,Credit Card,Dallas,Convenience Store,Yes,Occasional,Fall,None
TXN00094579,2026-05-13 10:53:18,Jonathan Vasquez,"Beer, Pet Food, Ice Cream",3,38.02,Debit Card,Austin,Online,Yes,Regular,Spring,None
TXN00094580,2025-09-27 18:13:59,Lisa Morris,"Mustard, Paper Towels",2,31.68,Debit Card,New York,Supermarket,Yes,New,Fall,None
TXN00094581,2026-06-05 12:29:55,Michele Barnes,"Dish Soap, Rice, Jam, Apples, Wine",5,67.36,Debit Card,Phoenix,Supermarket,No,New,Summer,None
TXN00094582,2026-04-14 23:24:23,Nancy Brown,"Cheese, Mayonnaise, Olive Oil, Tea, Canned Beans, Tomatoes, Wine, Potatoes",8,80.93,Debit Card,Houston,Supermarket,No,Occasional,Spring,Seasonal Offer
TXN00094583,2024-10-09 06:56:26,Mark Benjamin,"Toilet Paper, Flour, Shampoo, Cereal Bars",4,62.95,Credit Card,Charlotte,Supermarket,Yes,Regular,Fall,None
TXN00094584,2025-04-15 23:11:04,David Nolan,"Salsa, Peanut Butter, Orange Juice, Paper Towels, Ice Cream",5,78.49,Debit Card,Charlotte,Supermarket,Yes,Regular,Spring,None
TXN00094585,2026-07-23 01:00:59,Katherine Contreras,"Potatoes, Beer",2,22.83,Mobile Payment,Atlanta,Supermarket,Yes,Premium,Summer,BOGO
TXN00094586,2025-10-17 07:08:12,Nicole Chung,"Canned Beans, Tea, Bacon, Toothpaste, Mayonnaise, Pet Food, Orange Juice",7,96.0,Gift Card,Nashville,Warehouse Club,No,Premium,Fall,None
TXN00094587,2026-06-25 21:08:43,Juan Davis,"Apples, Soda, Laundry Detergent",3,63.08,Debit Card,Phoenix,Online,No,Regular,Summer,None
TXN00094588,2026-03-09 21:52:15,James Raymond,"BBQ Sauce, Bottled Water, Soap, Canned Soup, Lettuce, Peanut Butter, Onions, Shampoo",8,105.06,Credit Card,San Jose,Convenience Store,No,Premium,Spring,None
TXN00094589,2025-06-13 21:06:15,Mr. John Khan,"Laundry Detergent, Soap",2,34.91,Mobile Payment,Denver,Warehouse Club,Yes,Regular,Summer,BOGO
TXN00094590,2026-03-12 13:19:42,Timothy Romero,"Bread, Chips",2,18.82,Cash,Jacksonville,Supermarket,No,Occasional,Spring,BOGO
TXN00094591,2025-06-28 08:31:44,Benjamin Duncan,"Toilet Paper, Tomatoes, Pasta, Peanut Butter",4,74.12,Cash,Portland,Supermarket,No,Occasional,Summer,None
TXN00094592,2026-03-23 03:22:52,Kevin Walter,"Canned Soup, Onions, Cookies, Sausages, Bananas, Salsa, Bottled Water, Tomatoes",8,70.71,Debit Card,San Jose,Convenience Store,No,Premium,Spring,None
TXN00094593,2025-08-09 10:32:45,Shelly Spencer,"Butter, Lettuce",2,35.68,Credit Card,Atlanta,Online,No,Occasional,Summer,None
TXN00094594,2025-03-31 20:42:35,Brandon Mitchell,"Ice Cream, Baby Formula, Butter, Tortillas, Peanut Butter",5,65.08,Debit Card,San Jose,Supermarket,No,Regular,Spring,None
TXN00094595,2025-02-18 09:13:50,Jason Jennings,"Cereal Bars, Honey, Chips, Shampoo, BBQ Sauce",5,64.75,Mobile Payment,Denver,Supermarket,No,Occasional,Winter,None
